,country,year,sex,age,suicides_no,population
24465,Sweden,1995,male,35-54 years,371,1233900
24466,Sweden,1995,male,55-74 years,233,794600
24467,Sweden,1995,male,25-34 years,134,640900
24468,Sweden,1995,female,75+ years,78,453700
24469,Sweden,1995,female,35-54 years,163,1189500
24470,Sweden,1995,male,15-24 years,75,557900
24471,Sweden,1995,female,55-74 years,103,869100
24472,Sweden,1995,female,25-34 years,39,609100
24473,Sweden,1995,female,15-24 years,28,534300
24474,Sweden,1995,male,5-14 years,3,549300
24475,Sweden,1995,female,5-14 years,1,520700
24476,Sweden,1996,male,75+ years,113,287900
24477,Sweden,1996,male,55-74 years,225,793800
24478,Sweden,1996,male,35-54 years,326,1239400
24479,Sweden,1996,male,25-34 years,141,642400
24480,Sweden,1996,female,75+ years,68,465100
24481,Sweden,1996,female,35-54 years,146,1196200
24482,Sweden,1996,male,15-24 years,66,550800
24483,Sweden,1996,female,55-74 years,96,863600
24484,Sweden,1996,female,25-34 years,45,611400
24485,Sweden,1996,female,15-24 years,24,527200
24486,Sweden,1996,female,5-14 years,2,533300
24487,Sweden,1996,male,5-14 years,1,563200
24488,Sweden,1997,male,75+ years,106,293200
24489,Sweden,1997,male,55-74 years,227,799800
24490,Sweden,1997,male,35-54 years,333,1241800
24491,Sweden,1997,male,25-34 years,125,643100
24492,Sweden,1997,male,15-24 years,63,542000
24493,Sweden,1997,female,35-54 years,138,1199600
24494,Sweden,1997,female,55-74 years,84,864300
24495,Sweden,1997,female,75+ years,43,472800
24496,Sweden,1997,female,25-34 years,42,613100
24497,Sweden,1997,female,15-24 years,34,518700
24498,Sweden,1997,female,5-14 years,3,545900
24499,Sweden,1997,male,5-14 years,3,577000
24500,Sweden,1998,male,75+ years,129,297400
24501,Sweden,1998,male,55-74 years,250,812600
24502,Sweden,1998,male,35-54 years,325,1241400
24503,Sweden,1998,male,25-34 years,119,640900
24504,Sweden,1998,female,75+ years,59,478400
24505,Sweden,1998,female,55-74 years,107,872000
24506,Sweden,1998,male,15-24 years,57,534000
24507,Sweden,1998,female,35-54 years,119,1199900
24508,Sweden,1998,female,25-34 years,35,612500
24509,Sweden,1998,female,15-24 years,28,510700
24510,Sweden,1998,male,5-14 years,2,589000
24511,Sweden,1998,female,5-14 years,1,557500
24512,Sweden,1999,male,75+ years,122,300569
24513,Sweden,1999,male,55-74 years,239,830817
24514,Sweden,1999,male,35-54 years,317,1240536
24515,Sweden,1999,male,25-34 years,103,635058
24516,Sweden,1999,male,15-24 years,78,527294
24517,Sweden,1999,female,35-54 years,141,1200105
24518,Sweden,1999,female,75+ years,52,482165
24519,Sweden,1999,female,55-74 years,88,885033
24520,Sweden,1999,female,25-34 years,45,608461
24521,Sweden,1999,female,15-24 years,32,503923
24522,Sweden,1999,male,5-14 years,3,597532
24523,Sweden,1999,female,5-14 years,0,566520
24524,Sweden,2000,male,75+ years,128,303198
24525,Sweden,2000,male,55-74 years,221,852707
24526,Sweden,2000,male,35-54 years,275,1240681
24527,Sweden,2000,male,25-34 years,114,626512
24528,Sweden,2000,male,15-24 years,63,524457
24529,Sweden,2000,female,55-74 years,100,901293
24530,Sweden,2000,female,35-54 years,123,1200882
24531,Sweden,2000,female,75+ years,49,484818
24532,Sweden,2000,female,15-24 years,26,500737
24533,Sweden,2000,female,25-34 years,30,601750
24534,Sweden,2000,female,5-14 years,1,570673
24535,Sweden,2000,male,5-14 years,1,601300
24536,Sweden,2001,male,75+ years,129,305543
24537,Sweden,2001,male,55-74 years,228,876012
24538,Sweden,2001,male,35-54 years,311,1241616
24539,Sweden,2001,male,25-34 years,104,616460
24540,Sweden,2001,female,75+ years,63,486462
24541,Sweden,2001,female,55-74 years,116,919616
24542,Sweden,2001,female,35-54 years,135,1201311
24543,Sweden,2001,male,15-24 years,59,527111
24544,Sweden,2001,female,25-34 years,29,593553
24545,Sweden,2001,female,15-24 years,18,502901
24546,Sweden,2001,female,5-14 years,3,569357
24547,Sweden,2001,male,5-14 years,2,599375
24548,Sweden,2002,male,75+ years,112,306832
24549,Sweden,2002,male,55-74 years,252,899721
24550,Sweden,2002,male,35-54 years,315,1242971
24551,Sweden,2002,male,25-34 years,101,605900
24552,Sweden,2002,male,15-24 years,78,533111
24553,Sweden,2002,female,55-74 years,102,939023
24554,Sweden,2002,female,75+ years,49,486242
24555,Sweden,2002,female,35-54 years,105,1201907
24556,Sweden,2002,female,25-34 years,36,584302
24557,Sweden,2002,female,15-24 years,23,508851
24558,Sweden,2002,male,5-14 years,4,593329
24559,Sweden,2002,female,5-14 years,3,563639
24560,Sweden,2003,male,75+ years,105,307923
24561,Sweden,2003,male,55-74 years,225,922446
24562,Sweden,2003,male,35-54 years,300,1242898
24563,Sweden,2003,male,25-34 years,85,596698
24564,Sweden,2003,male,15-24 years,60,543102
24565,Sweden,2003,female,75+ years,50,486063
24566,Sweden,2003,female,25-34 years,58,576009
24567,Sweden,2003,female,55-74 years,92,957995
24568,Sweden,2003,female,35-54 years,99,1201468
24569,Sweden,2003,female,15-24 years,35,518172
24570,Sweden,2003,female,5-14 years,2,554143
24571,Sweden,2003,male,5-14 years,1,583622
24572,Sweden,2004,male,75+ years,109,309512
24573,Sweden,2004,male,55-74 years,248,943682
24574,Sweden,2004,male,35-54 years,300,1240460
24575,Sweden,2004,male,15-24 years,90,555650
24576,Sweden,2004,male,25-34 years,84,590802
24577,Sweden,2004,female,55-74 years,107,975912
24578,Sweden,2004,female,75+ years,43,486526
24579,Sweden,2004,female,35-54 years,103,1199288
24580,Sweden,2004,female,15-24 years,32,529514
24581,Sweden,2004,female,25-34 years,32,570904
24582,Sweden,2004,female,5-14 years,4,541753
24583,Sweden,2004,male,5-14 years,3,570311
24584,Sweden,2005,male,75+ years,117,311063
24585,Sweden,2005,male,55-74 years,253,962782
24586,Sweden,2005,male,35-54 years,297,1238835
24587,Sweden,2005,male,25-34 years,95,588142
24588,Sweden,2005,female,55-74 years,121,991544
24589,Sweden,2005,male,15-24 years,68,569180
24590,Sweden,2005,female,35-54 years,135,1198561
24591,Sweden,2005,female,75+ years,48,486935
24592,Sweden,2005,female,25-34 years,40,568205
24593,Sweden,2005,female,15-24 years,36,542149
24594,Sweden,2005,male,5-14 years,5,554489
24595,Sweden,2005,female,5-14 years,4,526739
24596,Sweden,2006,male,75+ years,114,312567
24597,Sweden,2006,male,55-74 years,265,979423
24598,Sweden,2006,male,35-54 years,284,1242768
24599,Sweden,2006,male,25-34 years,79,586595
24600,Sweden,2006,male,15-24 years,73,586123
24601,Sweden,2006,female,35-54 years,143,1202882
24602,Sweden,2006,female,75+ years,49,487029
24603,Sweden,2006,female,55-74 years,94,1005125
24604,Sweden,2006,female,15-24 years,51,557351
24605,Sweden,2006,female,25-34 years,41,565463
24606,Sweden,2006,female,5-14 years,2,511860
24607,Sweden,2006,male,5-14 years,2,538858
24608,Sweden,2007,male,75+ years,102,314248
24609,Sweden,2007,male,35-54 years,298,1251142
24610,Sweden,2007,male,55-74 years,224,995361
24611,Sweden,2007,male,25-34 years,103,585980
24612,Sweden,2007,male,15-24 years,69,604397
24613,Sweden,2007,female,35-54 years,129,1210389
24614,Sweden,2007,female,55-74 years,97,1018811
24615,Sweden,2007,female,75+ years,34,485845
24616,Sweden,2007,female,15-24 years,35,573531
24617,Sweden,2007,female,25-34 years,28,562738
24618,Sweden,2007,male,5-14 years,5,526368
24619,Sweden,2007,female,5-14 years,2,500349
24620,Sweden,2008,male,75+ years,108,315606
24621,Sweden,2008,male,55-74 years,263,1012224
24622,Sweden,2008,male,35-54 years,292,1258502
24623,Sweden,2008,male,25-34 years,96,586538
24624,Sweden,2008,male,15-24 years,96,619829
24625,Sweden,2008,female,75+ years,42,483517
24626,Sweden,2008,female,55-74 years,88,1033770
24627,Sweden,2008,female,35-54 years,99,1217920
24628,Sweden,2008,female,25-34 years,42,561352
24629,Sweden,2008,female,15-24 years,40,588321
24630,Sweden,2008,female,5-14 years,4,492594
24631,Sweden,2008,male,5-14 years,0,518331
24632,Sweden,2009,male,75+ years,109,316812
24633,Sweden,2009,male,55-74 years,261,1029075
24634,Sweden,2009,male,35-54 years,313,1266615
24635,Sweden,2009,male,25-34 years,111,588185
24636,Sweden,2009,male,15-24 years,91,632027
24637,Sweden,2009,female,35-54 years,133,1226921
24638,Sweden,2009,female,55-74 years,106,1048846
24639,Sweden,2009,female,75+ years,36,481488
24640,Sweden,2009,female,15-24 years,43,600839
24641,Sweden,2009,female,25-34 years,33,561793
24642,Sweden,2009,female,5-14 years,3,488574
24643,Sweden,2009,male,5-14 years,3,514747
24644,Sweden,2010,male,75+ years,101,318979
24645,Sweden,2010,male,55-74 years,263,1044678
24646,Sweden,2010,male,35-54 years,280,1273933
24647,Sweden,2010,male,25-34 years,106,593020
24648,Sweden,2010,male,15-24 years,87,639346
24649,Sweden,2010,female,55-74 years,105,1063334
24650,Sweden,2010,female,35-54 years,100,1234672
24651,Sweden,2010,female,75+ years,34,480218
24652,Sweden,2010,female,25-34 years,31,564791
24653,Sweden,2010,female,15-24 years,31,607958
24654,Sweden,2010,female,5-14 years,2,487899
24655,Sweden,2010,male,5-14 years,1,514297
24656,Sweden,2011,male,75+ years,86,322530
24657,Sweden,2011,male,55-74 years,245,1059858
24658,Sweden,2011,male,35-54 years,263,1277205
24659,Sweden,2011,male,25-34 years,107,600789
24660,Sweden,2011,male,15-24 years,85,639416
24661,Sweden,2011,female,55-74 years,98,1077463
24662,Sweden,2011,female,35-54 years,103,1238769
24663,Sweden,2011,female,25-34 years,46,571231
24664,Sweden,2011,female,75+ years,38,479833
24665,Sweden,2011,female,15-24 years,36,607514
24666,Sweden,2011,male,5-14 years,3,518467
24667,Sweden,2011,female,5-14 years,2,491569
24668,Sweden,2012,male,75+ years,109,327050
24669,Sweden,2012,male,55-74 years,256,1074267
24670,Sweden,2012,male,35-54 years,257,1279633
24671,Sweden,2012,male,25-34 years,113,609527
24672,Sweden,2012,male,15-24 years,83,635011
24673,Sweden,2012,female,35-54 years,140,1241491
24674,Sweden,2012,female,75+ years,41,480219
24675,Sweden,2012,female,55-74 years,89,1090751
24676,Sweden,2012,female,15-24 years,34,602499
24677,Sweden,2012,female,25-34 years,27,580871
24678,Sweden,2012,female,5-14 years,4,499876
24679,Sweden,2012,male,5-14 years,1,527714
24680,Sweden,2013,male,75+ years,110,333073
24681,Sweden,2013,male,55-74 years,273,1086729
24682,Sweden,2013,male,35-54 years,266,1283078
24683,Sweden,2013,male,25-34 years,111,621904
24684,Sweden,2013,male,15-24 years,99,628573
24685,Sweden,2013,female,75+ years,48,481818
24686,Sweden,2013,female,55-74 years,108,1102468
24687,Sweden,2013,female,35-54 years,117,1244666
24688,Sweden,2013,female,15-24 years,48,595101
24689,Sweden,2013,female,25-34 years,46,593992
24690,Sweden,2013,male,5-14 years,3,540668
24691,Sweden,2013,female,5-14 years,1,512011
24692,Sweden,2014,male,75+ years,119,341315
24693,Sweden,2014,male,55-74 years,224,1097579
24694,Sweden,2014,male,35-54 years,238,1289581
24695,Sweden,2014,male,25-34 years,114,638657
24696,Sweden,2014,male,15-24 years,88,621210
24697,Sweden,2014,female,35-54 years,135,1249962
24698,Sweden,2014,female,75+ years,45,485940
24699,Sweden,2014,female,55-74 years,101,1112312
24700,Sweden,2014,female,25-34 years,42,609532
24701,Sweden,2014,female,15-24 years,36,585957
24702,Sweden,2014,female,5-14 years,4,526361
24703,Sweden,2014,male,5-14 years,2,556118
24704,Sweden,2015,male,75+ years,115,341315
24705,Sweden,2015,male,55-74 years,268,1097579
24706,Sweden,2015,male,35-54 years,288,1289581
24707,Sweden,2015,male,25-34 years,108,638657
24708,Sweden,2015,male,15-24 years,69,621210
24709,Sweden,2015,female,55-74 years,102,1112312
24710,Sweden,2015,female,35-54 years,100,1249962
24711,Sweden,2015,female,25-34 years,48,609532
24712,Sweden,2015,female,75+ years,38,485940
24713,Sweden,2015,female,15-24 years,38,585957
24714,Sweden,2015,female,5-14 years,5,526361
24715,Sweden,2015,male,5-14 years,3,556118
24716,Sweden,2016,male,75+ years,100,359481
24717,Sweden,2016,male,55-74 years,232,1106411
24718,Sweden,2016,male,35-54 years,266,1299990
24719,Sweden,2016,male,25-34 years,114,670158
24720,Sweden,2016,male,15-24 years,70,605396
24721,Sweden,2016,female,35-54 years,119,1257582
24722,Sweden,2016,female,55-74 years,104,1120938
24723,Sweden,2016,female,75+ years,45,493341
24724,Sweden,2016,female,25-34 years,44,641572
24725,Sweden,2016,female,15-24 years,36,570983
24726,Switzerland,1995,male,75+ years,146,165500
24727,Switzerland,1995,male,55-74 years,262,593600
24728,Switzerland,1995,male,35-54 years,358,1026800
24729,Switzerland,1995,male,25-34 years,146,585400
24730,Switzerland,1995,male,15-24 years,104,429600
24731,Switzerland,1995,female,55-74 years,143,686200
24732,Switzerland,1995,female,75+ years,55,305100
24733,Switzerland,1995,female,35-54 years,130,1003000
24734,Switzerland,1995,female,25-34 years,45,584300
24735,Switzerland,1995,female,15-24 years,28,419100
24736,Switzerland,1995,male,5-14 years,2,420500
24737,Switzerland,1995,female,5-14 years,0,398400
24738,Switzerland,1996,male,75+ years,136,169600
24739,Switzerland,1996,male,55-74 years,255,599400
24740,Switzerland,1996,male,35-54 years,357,1040900
24741,Switzerland,1996,male,25-34 years,153,577800
24742,Switzerland,1996,male,15-24 years,105,424200
24743,Switzerland,1996,female,75+ years,73,310600
24744,Switzerland,1996,female,55-74 years,126,689700
24745,Switzerland,1996,female,35-54 years,150,1017500
24746,Switzerland,1996,female,25-34 years,50,580400
24747,Switzerland,1996,female,15-24 years,23,413000
24748,Switzerland,1996,male,5-14 years,4,426000
24749,Switzerland,1996,female,5-14 years,0,403100
24750,Switzerland,1997,male,75+ years,134,173300
24751,Switzerland,1997,male,55-74 years,229,608200
24752,Switzerland,1997,male,35-54 years,354,1051900
24753,Switzerland,1997,female,75+ years,92,315500
24754,Switzerland,1997,male,25-34 years,147,565900
24755,Switzerland,1997,male,15-24 years,97,420100
24756,Switzerland,1997,female,55-74 years,102,695300
24757,Switzerland,1997,female,35-54 years,117,1029600
24758,Switzerland,1997,female,25-34 years,43,571900
24759,Switzerland,1997,female,15-24 years,23,407400
24760,Switzerland,1997,male,5-14 years,2,429700
24761,Switzerland,1997,female,5-14 years,1,406400
24762,Switzerland,1998,male,75+ years,153,177045
24763,Switzerland,1998,male,55-74 years,271,620438
24764,Switzerland,1998,male,35-54 years,331,1067271
24765,Switzerland,1998,male,25-34 years,159,558838
24766,Switzerland,1998,female,75+ years,72,320373
24767,Switzerland,1998,male,15-24 years,92,421825
24768,Switzerland,1998,female,55-74 years,106,703901
24769,Switzerland,1998,female,35-54 years,129,1043297
24770,Switzerland,1998,female,15-24 years,23,407368
24771,Switzerland,1998,female,25-34 years,30,563300
24772,Switzerland,1998,male,5-14 years,3,432669
24773,Switzerland,1998,female,5-14 years,2,408842
24774,Switzerland,1999,male,75+ years,139,180723
24775,Switzerland,1999,male,55-74 years,235,634368
24776,Switzerland,1999,male,35-54 years,335,1080683
24777,Switzerland,1999,male,25-34 years,133,544276
24778,Switzerland,1999,female,75+ years,74,325491
24779,Switzerland,1999,male,15-24 years,85,423265
24780,Switzerland,1999,female,55-74 years,108,713680
24781,Switzerland,1999,female,35-54 years,125,1057759
24782,Switzerland,1999,female,25-34 years,37,550183
24783,Switzerland,1999,female,15-24 years,21,407508
24784,Switzerland,1999,female,5-14 years,2,411038
24785,Switzerland,1999,male,5-14 years,2,435354
24786,Switzerland,2000,male,75+ years,152,184589
24787,Switzerland,2000,male,55-74 years,239,649009
24788,Switzerland,2000,male,35-54 years,360,1094229
24789,Switzerland,2000,male,25-34 years,147,530378
24790,Switzerland,2000,female,75+ years,79,330903
24791,Switzerland,2000,male,15-24 years,79,426957
24792,Switzerland,2000,female,55-74 years,128,723750
24793,Switzerland,2000,female,35-54 years,124,1072711
24794,Switzerland,2000,female,25-34 years,47,537823
24795,Switzerland,2000,female,15-24 years,20,410136
24796,Switzerland,2000,male,5-14 years,4,436831
24797,Switzerland,2000,female,5-14 years,1,412273
24798,Switzerland,2001,male,75+ years,160,188628
24799,Switzerland,2001,male,55-74 years,263,664460
24800,Switzerland,2001,male,35-54 years,325,1108319
24801,Switzerland,2001,female,75+ years,86,336369
24802,Switzerland,2001,male,15-24 years,95,432247
24803,Switzerland,2001,male,25-34 years,101,519553
24804,Switzerland,2001,female,55-74 years,125,734955
24805,Switzerland,2001,female,35-54 years,123,1087663
24806,Switzerland,2001,female,25-34 years,35,527458
24807,Switzerland,2001,female,15-24 years,21,414858
24808,Switzerland,2001,female,5-14 years,3,413077
24809,Switzerland,2001,male,5-14 years,1,438255
24810,Switzerland,2002,male,75+ years,163,197218
24811,Switzerland,2002,male,55-74 years,268,686103
24812,Switzerland,2002,female,75+ years,108,348120
24813,Switzerland,2002,male,35-54 years,332,1123342
24814,Switzerland,2002,male,25-34 years,140,508396
24815,Switzerland,2002,female,55-74 years,147,751668
24816,Switzerland,2002,male,15-24 years,77,432755
24817,Switzerland,2002,female,35-54 years,151,1109627
24818,Switzerland,2002,female,15-24 years,28,420181
24819,Switzerland,2002,female,25-34 years,31,514628
24820,Switzerland,2002,female,5-14 years,1,413946
24821,Switzerland,2002,male,5-14 years,0,436026
24822,Switzerland,2003,male,75+ years,148,198955
24823,Switzerland,2003,male,55-74 years,231,694078
24824,Switzerland,2003,female,75+ years,115,349975
24825,Switzerland,2003,male,35-54 years,303,1129591
24826,Switzerland,2003,male,15-24 years,79,435746
24827,Switzerland,2003,female,55-74 years,137,757920
24828,Switzerland,2003,male,25-34 years,85,504671
24829,Switzerland,2003,female,35-54 years,116,1116103
24830,Switzerland,2003,female,25-34 years,28,511185
24831,Switzerland,2003,female,15-24 years,21,423129
24832,Switzerland,2003,female,5-14 years,4,412868
24833,Switzerland,2003,male,5-14 years,2,435072
24834,Switzerland,2004,male,75+ years,160,203675
24835,Switzerland,2004,male,55-74 years,236,709636
24836,Switzerland,2004,female,75+ years,107,355144
24837,Switzerland,2004,male,35-54 years,310,1140983
24838,Switzerland,2004,female,55-74 years,146,769882
24839,Switzerland,2004,male,25-34 years,86,498009
24840,Switzerland,2004,male,15-24 years,64,441485
24841,Switzerland,2004,female,35-54 years,119,1128429
24842,Switzerland,2004,female,25-34 years,34,504589
24843,Switzerland,2004,female,15-24 years,21,428412
24844,Switzerland,2004,male,5-14 years,1,432800
24845,Switzerland,2004,female,5-14 years,0,410122
24846,Switzerland,2005,male,75+ years,177,209040
24847,Switzerland,2005,male,55-74 years,253,724348
24848,Switzerland,2005,male,35-54 years,308,1150857
24849,Switzerland,2005,female,75+ years,95,361212
24850,Switzerland,2005,male,25-34 years,90,493144
24851,Switzerland,2005,male,15-24 years,69,446784
24852,Switzerland,2005,female,55-74 years,119,780995
24853,Switzerland,2005,female,35-54 years,123,1139207
24854,Switzerland,2005,female,25-34 years,40,499595
24855,Switzerland,2005,female,15-24 years,23,432571
24856,Switzerland,2005,male,5-14 years,2,428639
24857,Switzerland,2005,female,5-14 years,0,405599
24858,Switzerland,2006,male,75+ years,163,214630
24859,Switzerland,2006,male,55-74 years,262,737861
24860,Switzerland,2006,female,75+ years,108,367433
24861,Switzerland,2006,male,35-54 years,277,1160789
24862,Switzerland,2006,male,25-34 years,95,490111
24863,Switzerland,2006,female,55-74 years,149,791524
24864,Switzerland,2006,male,15-24 years,64,451849
24865,Switzerland,2006,female,35-54 years,129,1149200
24866,Switzerland,2006,female,25-34 years,34,496129
24867,Switzerland,2006,female,15-24 years,23,436450
24868,Switzerland,2006,female,5-14 years,3,399721
24869,Switzerland,2006,male,5-14 years,2,422780
24870,Switzerland,2007,male,75+ years,191,220706
24871,Switzerland,2007,male,55-74 years,275,751082
24872,Switzerland,2007,female,75+ years,122,373618
24873,Switzerland,2007,male,35-54 years,297,1173821
24874,Switzerland,2007,female,55-74 years,138,802392
24875,Switzerland,2007,male,25-34 years,80,493019
24876,Switzerland,2007,male,15-24 years,74,457991
24877,Switzerland,2007,female,35-54 years,111,1159958
24878,Switzerland,2007,female,15-24 years,36,441640
24879,Switzerland,2007,female,25-34 years,32,497366
24880,Switzerland,2007,male,5-14 years,3,417683
24881,Switzerland,2007,female,5-14 years,1,394319
24882,Switzerland,2008,male,75+ years,175,226861
24883,Switzerland,2008,male,55-74 years,251,765611
24884,Switzerland,2008,female,75+ years,117,379587
24885,Switzerland,2008,male,35-54 years,291,1190221
24886,Switzerland,2008,female,55-74 years,160,814507
24887,Switzerland,2008,male,25-34 years,79,502793
24888,Switzerland,2008,male,15-24 years,64,465273
24889,Switzerland,2008,female,35-54 years,112,1172352
24890,Switzerland,2008,female,25-34 years,35,504566
24891,Switzerland,2008,female,15-24 years,29,447843
24892,Switzerland,2008,male,5-14 years,1,414488
24893,Switzerland,2008,female,5-14 years,0,390773
24894,Switzerland,2009,male,75+ years,124,233232
24895,Switzerland,2009,male,55-74 years,242,780927
24896,Switzerland,2009,male,35-54 years,311,1204496
24897,Switzerland,2009,male,15-24 years,75,470230
24898,Switzerland,2009,male,25-34 years,72,512293
24899,Switzerland,2009,female,75+ years,41,385288
24900,Switzerland,2009,female,55-74 years,85,827353
24901,Switzerland,2009,female,35-54 years,106,1184336
24902,Switzerland,2009,female,25-34 years,25,512791
24903,Switzerland,2009,female,15-24 years,20,452598
24904,Switzerland,2009,male,5-14 years,3,412300
24905,Switzerland,2009,female,5-14 years,1,388714
24906,Switzerland,2010,male,75+ years,114,239990
24907,Switzerland,2010,male,55-74 years,220,796644
24908,Switzerland,2010,male,35-54 years,267,1213413
24909,Switzerland,2010,male,25-34 years,74,519177
24910,Switzerland,2010,female,55-74 years,96,840601
24911,Switzerland,2010,male,15-24 years,47,472649
24912,Switzerland,2010,female,75+ years,36,391055
24913,Switzerland,2010,female,35-54 years,103,1193316
24914,Switzerland,2010,female,25-34 years,32,519835
24915,Switzerland,2010,female,15-24 years,15,455057
24916,Switzerland,2010,male,5-14 years,2,410594
24917,Switzerland,2010,female,5-14 years,0,386816
24918,Switzerland,2011,male,75+ years,125,243790
24919,Switzerland,2011,male,55-74 years,221,810438
24920,Switzerland,2011,male,35-54 years,261,1217823
24921,Switzerland,2011,male,25-34 years,81,537091
24922,Switzerland,2011,male,15-24 years,67,478339
24923,Switzerland,2011,female,75+ years,44,391559
24924,Switzerland,2011,female,55-74 years,94,853485
24925,Switzerland,2011,female,35-54 years,98,1199133
24926,Switzerland,2011,female,25-34 years,25,528301
24927,Switzerland,2011,female,15-24 years,15,459710
24928,Switzerland,2011,male,5-14 years,2,409701
24929,Switzerland,2011,female,5-14 years,1,388670
24930,Switzerland,2012,male,75+ years,129,250132
24931,Switzerland,2012,male,55-74 years,238,829160
24932,Switzerland,2012,male,35-54 years,251,1224836
24933,Switzerland,2012,male,15-24 years,65,479646
24934,Switzerland,2012,male,25-34 years,66,546564
24935,Switzerland,2012,female,55-74 years,102,869527
24936,Switzerland,2012,female,75+ years,41,396763
24937,Switzerland,2012,female,35-54 years,104,1205654
24938,Switzerland,2012,female,25-34 years,29,536457
24939,Switzerland,2012,female,15-24 years,10,460498
24940,Switzerland,2012,male,5-14 years,3,408718
24941,Switzerland,2012,female,5-14 years,0,387636
24942,Switzerland,2013,male,75+ years,146,256661
24943,Switzerland,2013,male,55-74 years,253,848732
24944,Switzerland,2013,male,35-54 years,255,1233315
24945,Switzerland,2013,male,25-34 years,78,556884
24946,Switzerland,2013,female,55-74 years,109,886881
24947,Switzerland,2013,male,15-24 years,52,480011
24948,Switzerland,2013,female,75+ years,37,401512
24949,Switzerland,2013,female,35-54 years,100,1212632
24950,Switzerland,2013,female,25-34 years,21,545796
24951,Switzerland,2013,female,15-24 years,17,460483
24952,Switzerland,2013,male,5-14 years,2,409829
24953,Switzerland,2013,female,5-14 years,1,388582
24954,Switzerland,2014,male,75+ years,144,267638
24955,Switzerland,2014,male,55-74 years,249,871329
24956,Switzerland,2014,male,35-54 years,245,1244576
24957,Switzerland,2014,male,25-34 years,68,572530
24958,Switzerland,2014,female,75+ years,47,408120
24959,Switzerland,2014,male,15-24 years,48,488444
24960,Switzerland,2014,female,55-74 years,88,904916
24961,Switzerland,2014,female,35-54 years,95,1223053
24962,Switzerland,2014,female,25-34 years,30,565099
24963,Switzerland,2014,female,15-24 years,14,468004
24964,Switzerland,2014,female,5-14 years,2,387232
24965,Switzerland,2014,male,5-14 years,2,408680
24966,Switzerland,2015,male,75+ years,143,275569
24967,Switzerland,2015,male,55-74 years,264,891482
24968,Switzerland,2015,male,35-54 years,242,1248988
24969,Switzerland,2015,male,25-34 years,80,586880
24970,Switzerland,2015,male,15-24 years,62,482708
24971,Switzerland,2015,female,75+ years,41,414205
24972,Switzerland,2015,female,35-54 years,111,1227126
24973,Switzerland,2015,female,55-74 years,82,922222
24974,Switzerland,2015,female,15-24 years,20,462559
24975,Switzerland,2015,female,25-34 years,24,577973
24976,Switzerland,2015,female,5-14 years,2,390910
24977,Switzerland,2015,male,5-14 years,2,411880
24978,Thailand,1985,male,25-34 years,453,4104134
24979,Thailand,1985,male,55-74 years,211,1912525
24980,Thailand,1985,female,15-24 years,593,5558670
24981,Thailand,1985,male,15-24 years,573,5671609
24982,Thailand,1985,male,75+ years,28,289378
24983,Thailand,1985,male,35-54 years,448,4748330
24984,Thailand,1985,female,25-34 years,254,4232095
24985,Thailand,1985,female,35-54 years,236,4923818
24986,Thailand,1985,female,55-74 years,94,2055721
24987,Thailand,1985,female,75+ years,17,424010
24988,Thailand,1985,female,5-14 years,46,6090740
24989,Thailand,1985,male,5-14 years,29,6292413
24990,Thailand,1986,male,55-74 years,214,2003202
24991,Thailand,1986,male,25-34 years,449,4245701
24992,Thailand,1986,male,35-54 years,495,4920429
24993,Thailand,1986,male,15-24 years,555,5782196
24994,Thailand,1986,female,15-24 years,485,5664614
24995,Thailand,1986,male,75+ years,22,304445
24996,Thailand,1986,female,25-34 years,229,4396441
24997,Thailand,1986,female,35-54 years,204,5141949
24998,Thailand,1986,female,55-74 years,66,2156904
24999,Thailand,1986,female,75+ years,8,443980
25000,Thailand,1986,male,5-14 years,39,6233965
25001,Thailand,1986,female,5-14 years,32,6037639
25002,Thailand,1987,male,55-74 years,239,2100709
25003,Thailand,1987,male,75+ years,36,319010
25004,Thailand,1987,male,15-24 years,621,5884434
25005,Thailand,1987,male,25-34 years,454,4380094
25006,Thailand,1987,female,15-24 years,531,5761312
25007,Thailand,1987,male,35-54 years,458,5107474
25008,Thailand,1987,female,25-34 years,265,4549086
25009,Thailand,1987,female,75+ years,20,463349
25010,Thailand,1987,female,55-74 years,96,2269321
25011,Thailand,1987,female,35-54 years,227,5381053
25012,Thailand,1987,male,5-14 years,47,6175269
25013,Thailand,1987,female,5-14 years,41,5985299
25014,Thailand,1990,male,75+ years,55,355816
25015,Thailand,1990,male,25-34 years,622,4749653
25016,Thailand,1990,male,15-24 years,753,6077084
25017,Thailand,1990,male,55-74 years,293,2438191
25018,Thailand,1990,male,35-54 years,665,5708264
25019,Thailand,1990,female,15-24 years,511,5917572
25020,Thailand,1990,female,25-34 years,339,4920571
25021,Thailand,1990,female,75+ years,29,515149
25022,Thailand,1990,female,35-54 years,290,6146476
25023,Thailand,1990,female,55-74 years,102,2660151
25024,Thailand,1990,male,5-14 years,51,5967616
25025,Thailand,1990,female,5-14 years,43,5772125
25026,Thailand,1991,male,25-34 years,643,4868128
25027,Thailand,1991,male,15-24 years,768,6087070
25028,Thailand,1991,male,75+ years,44,371586
25029,Thailand,1991,male,55-74 years,295,2536730
25030,Thailand,1991,male,35-54 years,636,5900518
25031,Thailand,1991,female,15-24 years,460,5931431
25032,Thailand,1991,female,25-34 years,277,4997931
25033,Thailand,1991,female,55-74 years,118,2781252
